headerdatestamp|headeridentifier|headersetSpec|metadata.mods.abstract.0|metadata.mods.abstract.1|metadata.mods.accessCondition#text|metadata.mods.accessCondition@type|metadata.mods.identifier#text|metadata.mods.identifier@type|metadata.mods.language.languageTerm#text|metadata.mods.language.languageTerm@authority|metadata.mods.language.languageTerm@type|metadata.mods.location.url.0#text|metadata.mods.location.url.0@access|metadata.mods.location.url.0@usage|metadata.mods.location.url.1#text|metadata.mods.location.url.1@access|metadata.mods.locationphysicalLocation|metadata.mods.name.role.roleTerm#text|metadata.mods.name.role.roleTerm@authority|metadata.mods.name.role.roleTerm@type|metadata.mods.name.role.roleTerm@valueURI|metadata.mods.name@authority|metadata.mods.name@valueURI|metadata.mods.namenamePart|metadata.mods.note.0|metadata.mods.note.1|metadata.mods.note.2|metadata.mods.originInfo.dateCreated.0|metadata.mods.originInfo.dateCreated.1#text|metadata.mods.originInfo.dateCreated.1@encoding|metadata.mods.originInfo.dateCreated.1@keyDate|metadata.mods.originInfo.dateCreated.1@qualifier|metadata.mods.physicalDescription.form#text|metadata.mods.physicalDescription.form@authority|metadata.mods.physicalDescription.form@valueURI|metadata.mods.physicalDescriptiondigitalOrigin|metadata.mods.recordInfo.languageOfCataloging.languageTerm#text|metadata.mods.recordInfo.languageOfCataloging.languageTerm@authority|metadata.mods.recordInfo.languageOfCataloging.languageTerm@type|metadata.mods.recordInforecordContentSource|metadata.mods.recordInforecordIdentifier|metadata.mods.recordInforecordOrigin|metadata.mods.relatedItem.titleInfotitle|metadata.mods.relatedItem@displayLabel|metadata.mods.relatedItem@type|metadata.mods.subject.0@authority|metadata.mods.subject.0@valueURI|metadata.mods.subject.0topic|metadata.mods.subject.1.cartographicscoordinates|metadata.mods.subject.1.geographic#text|metadata.mods.subject.1.geographic@authority|metadata.mods.subject.1.geographic@valueURI|metadata.mods.subject.1geographic|metadata.mods.subject.1topic|metadata.mods.subject.2.cartographicscoordinates|metadata.mods.subject.2.geographic#text|metadata.mods.subject.2.geographic@authority|metadata.mods.subject.2.geographic@valueURI|metadata.mods.subject.2.hierarchicalGeographiccity|metadata.mods.subject.2.hierarchicalGeographiccitySection|metadata.mods.subject.2.hierarchicalGeographiccountry|metadata.mods.subject.2.hierarchicalGeographicstate|metadata.mods.subject.2geographic|metadata.mods.subject.3.hierarchicalGeographiccity|metadata.mods.subject.3.hierarchicalGeographiccitySection|metadata.mods.subject.3.hierarchicalGeographiccountry|metadata.mods.subject.3.hierarchicalGeographicstate|metadata.mods.titleInfononSort|metadata.mods.titleInfotitle|metadata.mods@version|metadata.mods@xmlns|metadata.mods@xmlns:xlink|metadata.mods@xmlns:xs|metadata.mods@xmlns:xsi|metadata.mods@xsi:schemaLocation|metadata.modsabstract|metadata.modstypeOfResource
2020-03-10T13:10:52Z|bcpl_129|bcpl|    |    |Digital Image Copyright (c) 2004. Blount County Public Library, Maryville, TN. All Rights Reserved. For permission to use, contact: Reference Department, Blount County Public Library, 508 N. Cusick Street, Maryville, TN 37804 (865-982-0982).|local rights statement|bcpl_01267|local|zxx|iso639-2b|code|https://digital.lib.utk.edu/collections/islandora/object/bcpl%3A129|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/bcpl%3A129/datastream/TN/view|preview|Blount County Public Library|    |    |    |    |    |    |    |This structure appears on the National Historical Registry.|Ownership: Private; Current Use: Barn|Address: Old Cades Cove Rd., 0.1 mi. S of Dry Valley Rd., Townsend, TN|ca. 1910|1910|edtf|yes|approximate|photographs|aat|http://vocab.getty.edu/aat/300046300|reformatted digital|eng|iso639-2b|code|Blount County Public Library|record_bcpl_01267|Created and edited in general conformance to MODS Guidelines (Version 3.5).|Blount County Historical and Architectural Inventory|Project|host|lcsh|http://id.loc.gov/authorities/subjects/sh85061097|Historic buildings|35.68724, -83.92553|Blount County (Tenn.)|naf|http://id.loc.gov/authorities/names/n81025935|    |    |    |    |    |    |Townsend|Street: Old Cades Cove Road|United States|Tennessee|    |    |    |    |    |    |Minnis McCampbell Barn (NR)|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Architectural and agricultural -- cantilevered double pen log barn with square notches, oak logs, built ca. 1910|still image
2020-03-10T13:10:52Z|bcpl_163|bcpl|    |    |Digital Image Copyright (c) 2004. Blount County Public Library, Maryville, TN. All Rights Reserved. For permission to use, contact: Reference Department, Blount County Public Library, 508 N. Cusick Street, Maryville, TN 37804 (865-982-0982).|local rights statement|bcpl_03526|local|zxx|iso639-2b|code|https://digital.lib.utk.edu/collections/islandora/object/bcpl%3A163|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/bcpl%3A163/datastream/TN/view|preview|Blount County Public Library|    |    |    |    |    |    |    |This structure appears on the National Historical Registry.|Ownership: Federal; Current Use: Museum|Address: Cades Cove, Great Smoky Mountains National Park, TN|1840s-1870s|1840|edtf|yes|    |photographs|aat|http://vocab.getty.edu/aat/300046300|reformatted digital|eng|iso639-2b|code|Blount County Public Library|record_bcpl_03526|Created and edited in general conformance to MODS Guidelines (Version 3.5).|Blount County Historical and Architectural Inventory|Project|host|lcsh|http://id.loc.gov/authorities/subjects/sh85061097|Historic buildings|35.59426, -83.84184|Cades Cove (Tenn.)|lcsh|http://id.loc.gov/authorities/subjects/sh85018626|    |    |    |    |    |    |    |    |    |    |Cades Cove Historic District (Cades Cove, Tenn.)|    |    |    |    |    |Elijah Oliver House|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Architectural -- one and one-half story double pen log house with dogtrot separating front and rear pens; front pen has V notches, rear has half dovetail notches; front pen built in 1870s by Elijah Oliver; rear pen in the 1840s by the Herron family|still image
2020-03-10T13:10:52Z|bcpl_95|bcpl|Architectural -- distinctive Second Empire style, brick, built in the 1880s.|Individual -- home of David Jones, skilled mason, contractor who in the late 19th and early 20th centuries built a number of buildings in Maryville, owner of a brick yard.|Digital Image Copyright (c) 2004. Blount County Public Library, Maryville, TN. All Rights Reserved. For permission to use, contact: Reference Department, Blount County Public Library, 508 N. Cusick Street, Maryville, TN 37804 (865-982-0982).|local rights statement|bcpl_00002|local|zxx|iso639-2b|code|https://digital.lib.utk.edu/collections/islandora/object/bcpl%3A95|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/bcpl%3A95/datastream/TN/view|preview|Blount County Public Library|    |    |    |    |    |    |    |This structure appears on the National Historical Registry.|Ownership: Private; Current Use: Highland Presbyterian Church's education and social building|Address: 721 E. Lamar Alexander Pkwy, Maryville, TN|1880s|1880|edtf|yes|    |photographs|aat|http://vocab.getty.edu/aat/300046300|reformatted digital|eng|iso639-2b|code|Blount County Public Library|record_bcpl_00002|Created and edited in general conformance to MODS Guidelines (Version 3.5).|Blount County Historical and Architectural Inventory|Project|host|lcsh|http://id.loc.gov/authorities/subjects/sh85061097|Historic buildings|35.74673, -83.979|Maryville (Tenn.)|naf|http://id.loc.gov/authorities/names/n79022085|    |    |    |    |    |    |Maryville|Street: 721 East Lamar Alexander Parkway|United States|Tennessee|    |    |    |    |    |    |David Jones House (NR)|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|    |still image
2020-03-10T13:10:52Z|bcpl_164|bcpl|    |    |Digital Image Copyright (c) 2004. Blount County Public Library, Maryville, TN. All Rights Reserved. For permission to use, contact: Reference Department, Blount County Public Library, 508 N. Cusick Street, Maryville, TN 37804 (865-982-0982).|local rights statement|bcpl_03530|local|zxx|iso639-2b|code|https://digital.lib.utk.edu/collections/islandora/object/bcpl%3A164|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/bcpl%3A164/datastream/TN/view|preview|Blount County Public Library|    |    |    |    |    |    |    |This structure appears on the National Historical Registry.|Ownership: Federal; Current Use: Museum|Address: Cades Cove, Great Smoky Mountains National Park, TN|about 1930|1930|edtf|yes|approximate|photographs|aat|http://vocab.getty.edu/aat/300046300|reformatted digital|eng|iso639-2b|code|Blount County Public Library|record_bcpl_03530|Created and edited in general conformance to MODS Guidelines (Version 3.5).|Blount County Historical and Architectural Inventory|Project|host|lcsh|http://id.loc.gov/authorities/subjects/sh85061097|Historic buildings|35.59426, -83.84184|Cades Cove (Tenn.)|lcsh|http://id.loc.gov/authorities/subjects/sh85018626|    |    |    |    |    |    |    |    |    |    |Cades Cove Historic District (Cades Cove, Tenn.)|    |    |    |    |    |Jim Hatcher Barn|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Architectural and agricultural history -- double pen log barn with saddle and V notches; built about 1930 by Jim Hatcher, a later owner of the Elijah Oliver property|still image
2020-03-10T13:10:52Z|bcpl_173|bcpl|    |    |Digital Image Copyright (c) 2004. Blount County Public Library, Maryville, TN. All Rights Reserved. For permission to use, contact: Reference Department, Blount County Public Library, 508 N. Cusick Street, Maryville, TN 37804 (865-982-0982).|local rights statement|bcpl_03810|local|zxx|iso639-2b|code|https://digital.lib.utk.edu/collections/islandora/object/bcpl%3A173|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/bcpl%3A173/datastream/TN/view|preview|Blount County Public Library|    |    |    |    |    |    |    |This structure appears on the National Historical Registry.|Ownership: Private; Current Use: Residence|Address: 127 Wilson Ave., Maryville, TN|ca. 1900-1908|1900|edtf|yes|approximate|photographs|aat|http://vocab.getty.edu/aat/300046300|reformatted digital|eng|iso639-2b|code|Blount County Public Library|record_bcpl_03810|Created and edited in general conformance to MODS Guidelines (Version 3.5).|Blount County Historical and Architectural Inventory|Project|host|lcsh|http://id.loc.gov/authorities/subjects/sh85061097|Historic buildings|    |    |    |    |College Hill Historic District (Maryville, Tenn.)|    |35.74673, -83.979|Maryville (Tenn.)|naf|http://id.loc.gov/authorities/names/n79022085|    |    |    |    |    |Maryville|Street: 127 Wilson Avenue|United States|Tennessee|    |Fred Proffitt House|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Architectural -- Two story frame; hip and gable roof; built ca. 1900-1908|still image
2020-03-10T13:10:52Z|bcpl_97|bcpl|Historical -- only early railroad building in county standing on original site.|Transportation -- frame freight depot, 1925-1980.|Digital Image Copyright (c) 2004. Blount County Public Library, Maryville, TN. All Rights Reserved. For permission to use, contact: Reference Department, Blount County Public Library, 508 N. Cusick Street, Maryville, TN 37804 (865-982-0982).|local rights statement|bcpl_00004|local|zxx|iso639-2b|code|https://digital.lib.utk.edu/collections/islandora/object/bcpl%3A97|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/bcpl%3A97/datastream/TN/view|preview|Blount County Public Library|    |    |    |    |    |    |    |This structure appears on the National Historical Registry.|Ownership: Private; Current Use: Commercial|Address: 406 S. Washington Ave., Maryville, TN|1925?|1925|edtf|yes|questionable|photographs|aat|http://vocab.getty.edu/aat/300046300|reformatted digital|eng|iso639-2b|code|Blount County Public Library|record_bcpl_00004|Created and edited in general conformance to MODS Guidelines (Version 3.5).|Blount County Historical and Architectural Inventory|Project|host|lcsh|http://id.loc.gov/authorities/subjects/sh85061097|Historic buildings|35.74673, -83.979|Maryville (Tenn.)|naf|http://id.loc.gov/authorities/names/n79022085|    |    |    |    |    |    |Maryville|Street: 406 South Washington Avenue|United States|Tennessee|    |    |    |    |    |    |Southern Railroad Freight Depot (NR)|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|    |still image
2020-03-10T13:10:52Z|bcpl_180|bcpl|Architectural -- three story brick with handsome art deco trim, built in 1940s|Historical -- significant to the Aluminum Company's contribution to defense and war efforts in the 1940s|Digital Image Copyright (c) 2004. Blount County Public Library, Maryville, TN. All Rights Reserved. For permission to use, contact: Reference Department, Blount County Public Library, 508 N. Cusick Street, Maryville, TN 37804 (865-982-0982).|local rights statement|bcpl_04012|local|zxx|iso639-2b|code|https://digital.lib.utk.edu/collections/islandora/object/bcpl%3A180|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/bcpl%3A180/datastream/TN/view|preview|Blount County Public Library|    |    |    |    |    |    |    |This structure appears on the National Historical Registry.|Ownership: Private; Current Use: Limited use as office space|Address: Hall Rd., Alcoa TN|1940s|1940|edtf|yes|approximate|photographs|aat|http://vocab.getty.edu/aat/300046300|reformatted digital|eng|iso639-2b|code|Blount County Public Library|record_bcpl_04012|Created and edited in general conformance to MODS Guidelines (Version 3.5).|Blount County Historical and Architectural Inventory|Project|host|lcsh|http://id.loc.gov/authorities/subjects/sh85061097|Historic buildings|35.78953, -83.97379|Alcoa (Tenn.)|naf|http://id.loc.gov/authorities/names/n80022862|    |    |    |    |    |    |Alcoa|Street: Hall Road|United States|Tennessee|    |    |    |    |    |    |ALCOA South Plant Office Building (NR)|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|    |still image
2020-03-10T13:10:52Z|bcpl_98|bcpl|    |    |Digital Image Copyright (c) 2004. Blount County Public Library, Maryville, TN. All Rights Reserved. For permission to use, contact: Reference Department, Blount County Public Library, 508 N. Cusick Street, Maryville, TN 37804 (865-982-0982).|local rights statement|bcpl_00008|local|zxx|iso639-2b|code|https://digital.lib.utk.edu/collections/islandora/object/bcpl%3A98|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/bcpl%3A98/datastream/TN/view|preview|Blount County Public Library|    |    |    |    |    |    |    |This structure appears on the National Historical Registry.|Ownership: Private; Current Use: Residence|Address: 825 Broadway Ave., Maryville, TN|ca.1900|1900|edtf|yes|approximate|photographs|aat|http://vocab.getty.edu/aat/300046300|reformatted digital|eng|iso639-2b|code|Blount County Public Library|record_bcpl_00008|Created and edited in general conformance to MODS Guidelines (Version 3.5).|Blount County Historical and Architectural Inventory|Project|host|lcsh|http://id.loc.gov/authorities/subjects/sh85061097|Historic buildings|35.74673, -83.979|Maryville (Tenn.)|naf|http://id.loc.gov/authorities/names/n79022085|    |    |    |    |    |    |Maryville|Street: 825 Broadway Avenue|United States|Tennessee|    |    |    |    |    |    |Robert McNutt/W. B. Howard House (NR)|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Architectural -- two story frame house built ca.1900 in Victorian style with hip and gable roof and a two story front porch.|still image
2020-03-10T13:10:52Z|bcpl_143|bcpl|    |    |Digital Image Copyright (c) 2004. Blount County Public Library, Maryville, TN. All Rights Reserved. For permission to use, contact: Reference Department, Blount County Public Library, 508 N. Cusick Street, Maryville, TN 37804 (865-982-0982).|local rights statement|bcpl_01912|local|zxx|iso639-2b|code|https://digital.lib.utk.edu/collections/islandora/object/bcpl%3A143|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/bcpl%3A143/datastream/TN/view|preview|Blount County Public Library|    |    |    |    |    |    |    |This structure appears on the National Historical Registry.|Ownership: Southern Railroad; Current Use: Same|Address: l mi. N of Rockford, off Hwy 33, on Little River Rd.,Rockford, TN|ca. 1900|1900|edtf|yes|approximate|photographs|aat|http://vocab.getty.edu/aat/300046300|reformatted digital|eng|iso639-2b|code|Blount County Public Library|record_bcpl_01912|Created and edited in general conformance to MODS Guidelines (Version 3.5).|Blount County Historical and Architectural Inventory|Project|host|lcsh|http://id.loc.gov/authorities/subjects/sh85061097|Historic buildings|35.68724, -83.92553|Blount County (Tenn.)|naf|http://id.loc.gov/authorities/names/n81025935|    |    |    |    |    |    |Rockford|Street: Little River Road|United States|Tennessee|    |    |    |    |    |    |Southern Railroad Trestle (NR)|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Architectural and engineering -- steel railroad trestle on concrete footings, dating from ca.1900|still image
2020-03-10T13:10:52Z|bcpl_119|bcpl|    |    |Digital Image Copyright (c) 2004. Blount County Public Library, Maryville, TN. All Rights Reserved. For permission to use, contact: Reference Department, Blount County Public Library, 508 N. Cusick Street, Maryville, TN 37804 (865-982-0982).|local rights statement|bcpl_00471|local|zxx|iso639-2b|code|https://digital.lib.utk.edu/collections/islandora/object/bcpl%3A119|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/bcpl%3A119/datastream/TN/view|preview|Blount County Public Library|    |    |    |    |    |    |    |This structure appears on the National Historical Registry.|Ownership: Private; Current Use: Residence|Address: College St., Friendsville, TN|1915|1915|edtf|yes|    |photographs|aat|http://vocab.getty.edu/aat/300046300|reformatted digital|eng|iso639-2b|code|Blount County Public Library|record_bcpl_00471|Created and edited in general conformance to MODS Guidelines (Version 3.5).|Blount County Historical and Architectural Inventory|Project|host|lcsh|http://id.loc.gov/authorities/subjects/sh85061097|Historic buildings|35.68724, -83.92553|Blount County (Tenn.)|naf|http://id.loc.gov/authorities/names/n81025935|    |    |    |    |    |    |Friendsville|Street: College Street|United States|Tennessee|    |    |    |    |    |    |People's Bank of Friendsville (NR)|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Commercial -- bank built of brick in 1915, in business to 1936; only significant commercial building remaining in Friendsville|still image
2020-03-10T13:10:52Z|bcpl_117|bcpl|    |    |Digital Image Copyright (c) 2004. Blount County Public Library, Maryville, TN. All Rights Reserved. For permission to use, contact: Reference Department, Blount County Public Library, 508 N. Cusick Street, Maryville, TN 37804 (865-982-0982).|local rights statement|bcpl_00392|local|zxx|iso639-2b|code|https://digital.lib.utk.edu/collections/islandora/object/bcpl%3A117|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/bcpl%3A117/datastream/TN/view|preview|Blount County Public Library|    |    |    |    |    |    |    |This structure appears on the National Historical Registry.|Ownership: Private; Current Use: Mill|Address: Jct. Clover Hill Mill Rd. and Clover Hill Rd. Maryville, TN|1921|1921|edtf|yes|    |photographs|aat|http://vocab.getty.edu/aat/300046300|reformatted digital|eng|iso639-2b|code|Blount County Public Library|record_bcpl_00392|Created and edited in general conformance to MODS Guidelines (Version 3.5).|Blount County Historical and Architectural Inventory|Project|host|lcsh|http://id.loc.gov/authorities/subjects/sh85061097|Historic buildings|35.68724, -83.92553|Blount County (Tenn.)|naf|http://id.loc.gov/authorities/names/n81025935|    |    |    |    |    |    |Maryville|Street: Clover Hill Mill Road & Clover Hill Road|United States|Tennessee|    |    |    |    |    |    |Clover Hill Mill (NR)|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Commercial -- built in 1921 on site of earlier mills; ground corn meal to the 1980s and in 2005 still grinding feed|still image
2020-03-10T13:10:52Z|bcpl_140|bcpl|    |    |Digital Image Copyright (c) 2004. Blount County Public Library, Maryville, TN. All Rights Reserved. For permission to use, contact: Reference Department, Blount County Public Library, 508 N. Cusick Street, Maryville, TN 37804 (865-982-0982).|local rights statement|bcpl_01632|local|zxx|iso639-2b|code|https://digital.lib.utk.edu/collections/islandora/object/bcpl%3A140|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/bcpl%3A140/datastream/TN/view|preview|Blount County Public Library|    |    |    |    |    |    |    |Ownership: Blount County; Current Use: Footbridge|Address: Across Little River between Hwy 321 and Old Walland Hwy at Kinzel Springs, Walla|    |early 1900s|1900|edtf|yes|    |photographs|aat|http://vocab.getty.edu/aat/300046300|reformatted digital|eng|iso639-2b|code|Blount County Public Library|record_bcpl_01632|Created and edited in general conformance to MODS Guidelines (Version 3.5).|Blount County Historical and Architectural Inventory|Project|host|lcsh|http://id.loc.gov/authorities/subjects/sh85061097|Historic buildings|35.68724, -83.92553|Blount County (Tenn.)|naf|http://id.loc.gov/authorities/names/n81025935|    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |Kinzel Springs Swinging Bridge|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Recreational -- Footbridge connecting parts of a resort in early 1900s; replaced in 1990s after it was demolished by flood|still image
2020-03-10T13:10:52Z|bcpl_179|bcpl|    |    |Digital Image Copyright (c) 2004. Blount County Public Library, Maryville, TN. All Rights Reserved. For permission to use, contact: Reference Department, Blount County Public Library, 508 N. Cusick Street, Maryville, TN 37804 (865-982-0982).|local rights statement|bcpl_03921|local|zxx|iso639-2b|code|https://digital.lib.utk.edu/collections/islandora/object/bcpl%3A179|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/bcpl%3A179/datastream/TN/view|preview|Blount County Public Library|    |    |    |    |    |    |    |Ownership: Private; Current Use: Residence|Address: 108 E. Goddard Ave, Maryville, TN|    |ca. 1920|1920|edtf|yes|approximate|photographs|aat|http://vocab.getty.edu/aat/300046300|reformatted digital|eng|iso639-2b|code|Blount County Public Library|record_bcpl_03921|Created and edited in general conformance to MODS Guidelines (Version 3.5).|Blount County Historical and Architectural Inventory|Project|host|lcsh|http://id.loc.gov/authorities/subjects/sh85061097|Historic buildings|35.74673, -83.979|Maryville (Tenn.)|naf|http://id.loc.gov/authorities/names/n79022085|    |    |    |    |    |    |Maryville|Street: 108 East Goddard Avenue|United States|Tennessee|    |    |    |    |    |    |Webster House|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Architectural -- two story frame house in Victorian style with hip and gable roof, built ca. 1900, relocated from nearby ca. 1920.|still image
2020-03-10T13:10:52Z|bcpl_113|bcpl|Architectural -- Colonial Revival style, brick.|Historical -- first federal building constructed in county; Main Post Office, 1917-62; branch 1962-90; first headquarters of Great Smoky Mtns. Nat'l Park, 1935.|Digital Image Copyright (c) 2004. Blount County Public Library, Maryville, TN. All Rights Reserved. For permission to use, contact: Reference Department, Blount County Public Library, 508 N. Cusick Street, Maryville, TN 37804 (865-982-0982).|local rights statement|bcpl_00083|local|zxx|iso639-2b|code|https://digital.lib.utk.edu/collections/islandora/object/bcpl%3A113|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/bcpl%3A113/datastream/TN/view|preview|Blount County Public Library|    |    |    |    |    |    |    |This structure appears on the National Historical Registry.|Ownership: Private; Current Use: Commercial|Address: 201 E. Broadway, Maryville, TN|1917?|1917|edtf|yes|questionable|photographs|aat|http://vocab.getty.edu/aat/300046300|reformatted digital|eng|iso639-2b|code|Blount County Public Library|record_bcpl_00083|Created and edited in general conformance to MODS Guidelines (Version 3.5).|Blount County Historical and Architectural Inventory|Project|host|lcsh|http://id.loc.gov/authorities/subjects/sh85061097|Historic buildings|35.74673, -83.979|Maryville (Tenn.)|naf|http://id.loc.gov/authorities/names/n79022085|    |    |    |    |    |    |Maryville|Street: 201 E. Broadway|United States|Tennessee|    |    |    |    |    |    |Federal Building (NR)|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|    |still image
2020-03-10T13:10:52Z|bcpl_114|bcpl|Architectural -- two story brick commercial building with Italianate influences, constructed ca. 1868 by Charles Pflanze.|Commercial -- originally a furniture and casket shop, the building later housed a Five and Dime, a movie theater, and a drug store.|Digital Image Copyright (c) 2004. Blount County Public Library, Maryville, TN. All Rights Reserved. For permission to use, contact: Reference Department, Blount County Public Library, 508 N. Cusick Street, Maryville, TN 37804 (865-982-0982).|local rights statement|bcpl_00092|local|zxx|iso639-2b|code|https://digital.lib.utk.edu/collections/islandora/object/bcpl%3A114|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/bcpl%3A114/datastream/TN/view|preview|Blount County Public Library|    |    |    |    |    |    |    |Ownership: Private; Current Use: Classic movies and live music are presented in the building which is restored to its 1934 look as the Palace Theater.|Address: Broadway Ave., downtown Maryville, TN|    |ca. 1868|1868|edtf|yes|approximate|photographs|aat|http://vocab.getty.edu/aat/300046300|reformatted digital|eng|iso639-2b|code|Blount County Public Library|record_bcpl_00092|Created and edited in general conformance to MODS Guidelines (Version 3.5).|Blount County Historical and Architectural Inventory|Project|host|lcsh|http://id.loc.gov/authorities/subjects/sh85061097|Historic buildings|35.74673, -83.979|Maryville (Tenn.)|naf|http://id.loc.gov/authorities/names/n79022085|    |    |    |    |    |    |Maryville|Street: Broadway Avenue|United States|Tennessee|    |    |    |    |    |    |Pflanze Building|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|    |still image
